date,store_id,item_id,cat_id,dept_id,units_sold,sell_price,holiday_promotion,event_name_1
2012-12-19,CA_1,FOODS_3_090,FOODS,FOODS_3,98,1.25,0,
2012-12-20,CA_1,FOODS_3_090,FOODS,FOODS_3,125,1.25,0,
2012-12-21,CA_1,FOODS_3_090,FOODS,FOODS_3,117,1.25,0,
2012-12-22,CA_1,FOODS_3_090,FOODS,FOODS_3,268,1.25,0,
2012-12-23,CA_1,FOODS_3_090,FOODS,FOODS_3,268,1.25,0,
2012-12-24,CA_1,FOODS_3_090,FOODS,FOODS_3,268,1.25,0,
2012-12-25,CA_1,FOODS_3_090,FOODS,FOODS_3,0,1.25,1,Christmas
2012-12-26,CA_1,FOODS_3_090,FOODS,FOODS_3,70,1.25,0,
2012-12-27,CA_1,FOODS_3_090,FOODS,FOODS_3,88,1.25,0,
2012-12-28,CA_1,FOODS_3_090,FOODS,FOODS_3,91,1.25,0,
2012-12-29,CA_1,FOODS_3_090,FOODS,FOODS_3,101,1.25,0,
2012-12-30,CA_1,FOODS_3_090,FOODS,FOODS_3,172,1.25,0,
2012-12-31,CA_1,FOODS_3_090,FOODS,FOODS_3,215,1.25,0,
2013-01-01,CA_1,FOODS_3_090,FOODS,FOODS_3,45,1.25,1,NewYear
2013-01-02,CA_1,FOODS_3_090,FOODS,FOODS_3,47,1.25,1,
2013-01-03,CA_1,FOODS_3_090,FOODS,FOODS_3,118,1.25,1,
2013-01-04,CA_1,FOODS_3_090,FOODS,FOODS_3,119,1.25,1,
2013-01-05,CA_1,FOODS_3_090,FOODS,FOODS_3,100,1.25,1,
2013-01-06,CA_1,FOODS_3_090,FOODS,FOODS_3,104,1.25,1,
2013-01-07,CA_1,FOODS_3_090,FOODS,FOODS_3,40,1.25,1,OrthodoxChristmas
2013-01-08,CA_1,FOODS_3_090,FOODS,FOODS_3,54,1.25,1,
2013-01-09,CA_1,FOODS_3_090,FOODS,FOODS_3,50,1.25,1,
2013-01-10,CA_1,FOODS_3_090,FOODS,FOODS_3,51,1.25,1,
2013-01-11,CA_1,FOODS_3_090,FOODS,FOODS_3,97,1.25,0,
2013-01-12,CA_1,FOODS_3_090,FOODS,FOODS_3,93,1.25,0,
2013-01-13,CA_1,FOODS_3_090,FOODS,FOODS_3,97,1.25,0,
2013-01-14,CA_1,FOODS_3_090,FOODS,FOODS_3,38,1.25,0,
2013-01-15,CA_1,FOODS_3_090,FOODS,FOODS_3,46,1.25,0,
2013-01-16,CA_1,FOODS_3_090,FOODS,FOODS_3,38,1.25,0,
2013-01-17,CA_1,FOODS_3_090,FOODS,FOODS_3,63,1.25,0,
2013-01-18,CA_1,FOODS_3_090,FOODS,FOODS_3,72,1.25,0,
2013-01-19,CA_1,FOODS_3_090,FOODS,FOODS_3,109,1.25,0,
2013-01-20,CA_1,FOODS_3_090,FOODS,FOODS_3,100,1.25,0,
2013-01-21,CA_1,FOODS_3_090,FOODS,FOODS_3,61,1.25,1,MartinLutherKingDay
2013-01-22,CA_1,FOODS_3_090,FOODS,FOODS_3,0,1.25,0,
2013-01-23,CA_1,FOODS_3_090,FOODS,FOODS_3,0,1.25,0,
2013-01-24,CA_1,FOODS_3_090,FOODS,FOODS_3,0,1.25,0,
2013-01-25,CA_1,FOODS_3_090,FOODS,FOODS_3,0,1.25,0,
2013-01-26,CA_1,FOODS_3_090,FOODS,FOODS_3,86,1.38,0,
2013-01-27,CA_1,FOODS_3_090,FOODS,FOODS_3,62,1.38,0,
2013-01-28,CA_1,FOODS_3_090,FOODS,FOODS_3,63,1.38,0,
2013-01-29,CA_1,FOODS_3_090,FOODS,FOODS_3,44,1.38,0,
2013-01-30,CA_1,FOODS_3_090,FOODS,FOODS_3,57,1.38,0,
2013-01-31,CA_1,FOODS_3_090,FOODS,FOODS_3,101,1.38,0,
2013-02-01,CA_1,FOODS_3_090,FOODS,FOODS_3,123,1.38,1,
2013-02-02,CA_1,FOODS_3_090,FOODS,FOODS_3,152,1.38,1,
2013-02-03,CA_1,FOODS_3_090,FOODS,FOODS_3,110,1.38,1,SuperBowl
2013-02-04,CA_1,FOODS_3_090,FOODS,FOODS_3,27,1.38,1,
2013-02-05,CA_1,FOODS_3_090,FOODS,FOODS_3,40,1.38,1,
2013-02-06,CA_1,FOODS_3_090,FOODS,FOODS_3,66,1.38,1,
2013-02-07,CA_1,FOODS_3_090,FOODS,FOODS_3,48,1.38,1,
2013-02-08,CA_1,FOODS_3_090,FOODS,FOODS_3,88,1.38,1,
2013-02-09,CA_1,FOODS_3_090,FOODS,FOODS_3,109,1.38,1,
2013-02-10,CA_1,FOODS_3_090,FOODS,FOODS_3,110,1.38,1,
2013-02-11,CA_1,FOODS_3_090,FOODS,FOODS_3,62,1.38,0,
2013-02-12,CA_1,FOODS_3_090,FOODS,FOODS_3,36,1.38,0,
2013-02-13,CA_1,FOODS_3_090,FOODS,FOODS_3,60,1.38,1,LentStart
2013-02-14,CA_1,FOODS_3_090,FOODS,FOODS_3,41,1.38,1,ValentinesDay
2013-02-15,CA_1,FOODS_3_090,FOODS,FOODS_3,90,1.38,0,
2013-02-16,CA_1,FOODS_3_090,FOODS,FOODS_3,106,1.38,0,
2013-02-17,CA_1,FOODS_3_090,FOODS,FOODS_3,86,1.38,0,
2013-02-18,CA_1,FOODS_3_090,FOODS,FOODS_3,53,1.38,1,PresidentsDay
2013-02-19,CA_1,FOODS_3_090,FOODS,FOODS_3,55,1.38,0,
2013-02-20,CA_1,FOODS_3_090,FOODS,FOODS_3,61,1.38,1,LentWeek2
2013-02-21,CA_1,FOODS_3_090,FOODS,FOODS_3,62,1.38,0,
2013-02-22,CA_1,FOODS_3_090,FOODS,FOODS_3,108,1.38,0,
2013-02-23,CA_1,FOODS_3_090,FOODS,FOODS_3,96,1.38,0,
2013-02-24,CA_1,FOODS_3_090,FOODS,FOODS_3,96,1.38,1,Purim End
2013-02-25,CA_1,FOODS_3_090,FOODS,FOODS_3,42,1.38,0,
2013-02-26,CA_1,FOODS_3_090,FOODS,FOODS_3,49,1.38,0,
2013-02-27,CA_1,FOODS_3_090,FOODS,FOODS_3,44,1.38,0,
2013-02-28,CA_1,FOODS_3_090,FOODS,FOODS_3,85,1.38,0,
2013-03-01,CA_1,FOODS_3_090,FOODS,FOODS_3,76,1.38,1,
2013-03-02,CA_1,FOODS_3_090,FOODS,FOODS_3,176,1.38,1,
2013-03-03,CA_1,FOODS_3_090,FOODS,FOODS_3,96,1.38,1,
2013-03-04,CA_1,FOODS_3_090,FOODS,FOODS_3,74,1.38,1,
2013-03-05,CA_1,FOODS_3_090,FOODS,FOODS_3,38,1.38,1,
2013-03-06,CA_1,FOODS_3_090,FOODS,FOODS_3,78,1.38,1,
2013-03-07,CA_1,FOODS_3_090,FOODS,FOODS_3,64,1.38,1,
2013-03-08,CA_1,FOODS_3_090,FOODS,FOODS_3,70,1.38,1,
2013-03-09,CA_1,FOODS_3_090,FOODS,FOODS_3,86,1.38,1,
2013-03-10,CA_1,FOODS_3_090,FOODS,FOODS_3,118,1.38,1,
2013-03-11,CA_1,FOODS_3_090,FOODS,FOODS_3,32,1.38,0,
2013-03-12,CA_1,FOODS_3_090,FOODS,FOODS_3,46,1.38,0,
2013-03-13,CA_1,FOODS_3_090,FOODS,FOODS_3,75,1.38,0,
2013-03-14,CA_1,FOODS_3_090,FOODS,FOODS_3,57,1.38,0,
2013-03-15,CA_1,FOODS_3_090,FOODS,FOODS_3,76,1.38,0,
2013-03-16,CA_1,FOODS_3_090,FOODS,FOODS_3,125,1.38,0,
2013-03-17,CA_1,FOODS_3_090,FOODS,FOODS_3,52,1.38,1,StPatricksDay
2013-03-18,CA_1,FOODS_3_090,FOODS,FOODS_3,69,1.38,0,
2013-03-19,CA_1,FOODS_3_090,FOODS,FOODS_3,44,1.38,0,
2013-03-20,CA_1,FOODS_3_090,FOODS,FOODS_3,66,1.38,0,
2013-03-21,CA_1,FOODS_3_090,FOODS,FOODS_3,71,1.38,0,
2013-03-22,CA_1,FOODS_3_090,FOODS,FOODS_3,78,1.38,0,
2013-03-23,CA_1,FOODS_3_090,FOODS,FOODS_3,133,1.38,0,
2013-03-24,CA_1,FOODS_3_090,FOODS,FOODS_3,123,1.38,0,
2013-03-25,CA_1,FOODS_3_090,FOODS,FOODS_3,70,1.38,0,
2013-03-26,CA_1,FOODS_3_090,FOODS,FOODS_3,74,1.38,0,
2013-03-27,CA_1,FOODS_3_090,FOODS,FOODS_3,56,1.38,0,
2013-03-28,CA_1,FOODS_3_090,FOODS,FOODS_3,85,1.38,0,
2013-03-29,CA_1,FOODS_3_090,FOODS,FOODS_3,112,1.38,0,
2013-03-30,CA_1,FOODS_3_090,FOODS,FOODS_3,196,1.38,0,
2013-03-31,CA_1,FOODS_3_090,FOODS,FOODS_3,229,1.38,1,Easter
2013-04-01,CA_1,FOODS_3_090,FOODS,FOODS_3,87,1.38,1,
2013-04-02,CA_1,FOODS_3_090,FOODS,FOODS_3,59,1.38,1,Pesach End
2013-04-03,CA_1,FOODS_3_090,FOODS,FOODS_3,56,1.38,1,
2013-04-04,CA_1,FOODS_3_090,FOODS,FOODS_3,72,1.38,1,
2013-04-05,CA_1,FOODS_3_090,FOODS,FOODS_3,118,1.38,1,
2013-04-06,CA_1,FOODS_3_090,FOODS,FOODS_3,144,1.38,1,
2013-04-07,CA_1,FOODS_3_090,FOODS,FOODS_3,136,1.38,1,
2013-04-08,CA_1,FOODS_3_090,FOODS,FOODS_3,87,1.38,1,
2013-04-09,CA_1,FOODS_3_090,FOODS,FOODS_3,88,1.38,1,
2013-04-10,CA_1,FOODS_3_090,FOODS,FOODS_3,86,1.38,1,
2013-04-11,CA_1,FOODS_3_090,FOODS,FOODS_3,80,1.38,0,
2013-04-12,CA_1,FOODS_3_090,FOODS,FOODS_3,80,1.38,0,
2013-04-13,CA_1,FOODS_3_090,FOODS,FOODS_3,134,1.38,0,
2013-04-14,CA_1,FOODS_3_090,FOODS,FOODS_3,106,1.38,0,
2013-04-15,CA_1,FOODS_3_090,FOODS,FOODS_3,78,1.38,0,
2013-04-16,CA_1,FOODS_3_090,FOODS,FOODS_3,53,1.38,0,
2013-04-17,CA_1,FOODS_3_090,FOODS,FOODS_3,48,1.38,0,
2013-04-18,CA_1,FOODS_3_090,FOODS,FOODS_3,47,1.38,0,
2013-04-19,CA_1,FOODS_3_090,FOODS,FOODS_3,75,1.38,0,
2013-04-20,CA_1,FOODS_3_090,FOODS,FOODS_3,117,1.38,0,
2013-04-21,CA_1,FOODS_3_090,FOODS,FOODS_3,95,1.38,0,
2013-04-22,CA_1,FOODS_3_090,FOODS,FOODS_3,57,1.38,0,
2013-04-23,CA_1,FOODS_3_090,FOODS,FOODS_3,61,1.38,0,
2013-04-24,CA_1,FOODS_3_090,FOODS,FOODS_3,42,1.38,0,
2013-04-25,CA_1,FOODS_3_090,FOODS,FOODS_3,45,1.38,0,
2013-04-26,CA_1,FOODS_3_090,FOODS,FOODS_3,62,1.38,0,
2013-04-27,CA_1,FOODS_3_090,FOODS,FOODS_3,101,1.38,0,
2013-04-28,CA_1,FOODS_3_090,FOODS,FOODS_3,87,1.38,0,
2013-04-29,CA_1,FOODS_3_090,FOODS,FOODS_3,50,1.38,0,
2013-04-30,CA_1,FOODS_3_090,FOODS,FOODS_3,82,1.38,0,
2013-05-01,CA_1,FOODS_3_090,FOODS,FOODS_3,74,1.38,1,
2013-05-02,CA_1,FOODS_3_090,FOODS,FOODS_3,62,1.38,1,
2013-05-03,CA_1,FOODS_3_090,FOODS,FOODS_3,85,1.38,1,
2013-05-04,CA_1,FOODS_3_090,FOODS,FOODS_3,125,1.38,1,
2013-05-05,CA_1,FOODS_3_090,FOODS,FOODS_3,95,1.38,1,OrthodoxEaster
2013-05-06,CA_1,FOODS_3_090,FOODS,FOODS_3,82,1.38,1,
2013-05-07,CA_1,FOODS_3_090,FOODS,FOODS_3,85,1.38,1,
2013-05-08,CA_1,FOODS_3_090,FOODS,FOODS_3,73,1.38,1,
2013-05-09,CA_1,FOODS_3_090,FOODS,FOODS_3,64,1.38,1,
2013-05-10,CA_1,FOODS_3_090,FOODS,FOODS_3,86,1.38,1,
2013-05-11,CA_1,FOODS_3_090,FOODS,FOODS_3,145,1.38,0,
2013-05-12,CA_1,FOODS_3_090,FOODS,FOODS_3,126,1.38,1,Mother's day
2013-05-13,CA_1,FOODS_3_090,FOODS,FOODS_3,77,1.38,0,
2013-05-14,CA_1,FOODS_3_090,FOODS,FOODS_3,93,1.38,0,
2013-05-15,CA_1,FOODS_3_090,FOODS,FOODS_3,64,1.38,0,
2013-05-16,CA_1,FOODS_3_090,FOODS,FOODS_3,55,1.38,0,
2013-05-17,CA_1,FOODS_3_090,FOODS,FOODS_3,113,1.38,0,
2013-05-18,CA_1,FOODS_3_090,FOODS,FOODS_3,95,1.38,0,
2013-05-19,CA_1,FOODS_3_090,FOODS,FOODS_3,82,1.38,0,
2013-05-20,CA_1,FOODS_3_090,FOODS,FOODS_3,41,1.38,0,
2013-05-21,CA_1,FOODS_3_090,FOODS,FOODS_3,40,1.38,0,
2013-05-22,CA_1,FOODS_3_090,FOODS,FOODS_3,57,1.38,0,
2013-05-23,CA_1,FOODS_3_090,FOODS,FOODS_3,43,1.38,0,
2013-05-24,CA_1,FOODS_3_090,FOODS,FOODS_3,112,1.38,0,
2013-05-25,CA_1,FOODS_3_090,FOODS,FOODS_3,65,1.38,0,
2013-05-26,CA_1,FOODS_3_090,FOODS,FOODS_3,116,1.38,0,
2013-05-27,CA_1,FOODS_3_090,FOODS,FOODS_3,127,1.38,1,MemorialDay
2013-05-28,CA_1,FOODS_3_090,FOODS,FOODS_3,68,1.38,0,
2013-05-29,CA_1,FOODS_3_090,FOODS,FOODS_3,34,1.38,0,
2013-05-30,CA_1,FOODS_3_090,FOODS,FOODS_3,64,1.38,0,
2013-05-31,CA_1,FOODS_3_090,FOODS,FOODS_3,119,1.38,0,
2013-06-01,CA_1,FOODS_3_090,FOODS,FOODS_3,91,1.38,1,
2013-06-02,CA_1,FOODS_3_090,FOODS,FOODS_3,103,1.38,1,
2013-06-03,CA_1,FOODS_3_090,FOODS,FOODS_3,73,1.38,1,
2013-06-04,CA_1,FOODS_3_090,FOODS,FOODS_3,80,1.38,1,
2013-06-05,CA_1,FOODS_3_090,FOODS,FOODS_3,53,1.38,1,
2013-06-06,CA_1,FOODS_3_090,FOODS,FOODS_3,49,1.38,1,NBAFinalsStart
2013-06-07,CA_1,FOODS_3_090,FOODS,FOODS_3,54,1.38,1,
2013-06-08,CA_1,FOODS_3_090,FOODS,FOODS_3,134,1.38,1,
2013-06-09,CA_1,FOODS_3_090,FOODS,FOODS_3,120,1.38,1,
2013-06-10,CA_1,FOODS_3_090,FOODS,FOODS_3,112,1.38,1,
2013-06-11,CA_1,FOODS_3_090,FOODS,FOODS_3,44,1.38,0,
2013-06-12,CA_1,FOODS_3_090,FOODS,FOODS_3,52,1.38,0,
2013-06-13,CA_1,FOODS_3_090,FOODS,FOODS_3,138,1.38,0,
2013-06-14,CA_1,FOODS_3_090,FOODS,FOODS_3,117,1.38,0,
2013-06-15,CA_1,FOODS_3_090,FOODS,FOODS_3,146,1.38,0,
2013-06-16,CA_1,FOODS_3_090,FOODS,FOODS_3,123,1.38,1,Father's day
2013-06-17,CA_1,FOODS_3_090,FOODS,FOODS_3,57,1.38,0,
2013-06-18,CA_1,FOODS_3_090,FOODS,FOODS_3,84,1.38,0,
2013-06-19,CA_1,FOODS_3_090,FOODS,FOODS_3,44,1.38,0,
2013-06-20,CA_1,FOODS_3_090,FOODS,FOODS_3,59,1.38,1,NBAFinalsEnd
2013-06-21,CA_1,FOODS_3_090,FOODS,FOODS_3,110,1.38,0,
2013-06-22,CA_1,FOODS_3_090,FOODS,FOODS_3,127,1.38,0,
2013-06-23,CA_1,FOODS_3_090,FOODS,FOODS_3,65,1.38,0,
2013-06-24,CA_1,FOODS_3_090,FOODS,FOODS_3,39,1.38,0,
2013-06-25,CA_1,FOODS_3_090,FOODS,FOODS_3,66,1.38,0,
2013-06-26,CA_1,FOODS_3_090,FOODS,FOODS_3,63,1.38,0,
2013-06-27,CA_1,FOODS_3_090,FOODS,FOODS_3,47,1.38,0,
2013-06-28,CA_1,FOODS_3_090,FOODS,FOODS_3,134,1.38,0,
2013-06-29,CA_1,FOODS_3_090,FOODS,FOODS_3,88,1.38,0,
2013-06-30,CA_1,FOODS_3_090,FOODS,FOODS_3,86,1.38,0,
2013-07-01,CA_1,FOODS_3_090,FOODS,FOODS_3,86,1.38,1,
2013-07-02,CA_1,FOODS_3_090,FOODS,FOODS_3,100,1.38,1,
2013-07-03,CA_1,FOODS_3_090,FOODS,FOODS_3,148,1.38,1,
2013-07-04,CA_1,FOODS_3_090,FOODS,FOODS_3,150,1.38,1,IndependenceDay
2013-07-05,CA_1,FOODS_3_090,FOODS,FOODS_3,131,1.38,1,
2013-07-06,CA_1,FOODS_3_090,FOODS,FOODS_3,118,1.38,1,
2013-07-07,CA_1,FOODS_3_090,FOODS,FOODS_3,94,1.38,1,
2013-07-08,CA_1,FOODS_3_090,FOODS,FOODS_3,61,1.38,1,
2013-07-09,CA_1,FOODS_3_090,FOODS,FOODS_3,42,1.38,1,Ramadan starts
2013-07-10,CA_1,FOODS_3_090,FOODS,FOODS_3,66,1.38,1,
2013-07-11,CA_1,FOODS_3_090,FOODS,FOODS_3,72,1.38,0,
2013-07-12,CA_1,FOODS_3_090,FOODS,FOODS_3,109,1.38,0,
2013-07-13,CA_1,FOODS_3_090,FOODS,FOODS_3,79,1.38,0,
2013-07-14,CA_1,FOODS_3_090,FOODS,FOODS_3,106,1.38,0,
2013-07-15,CA_1,FOODS_3_090,FOODS,FOODS_3,57,1.38,0,
2013-07-16,CA_1,FOODS_3_090,FOODS,FOODS_3,85,1.38,0,
2013-07-17,CA_1,FOODS_3_090,FOODS,FOODS_3,63,1.38,0,
2013-07-18,CA_1,FOODS_3_090,FOODS,FOODS_3,61,1.38,0,
2013-07-19,CA_1,FOODS_3_090,FOODS,FOODS_3,136,1.38,0,
2013-07-20,CA_1,FOODS_3_090,FOODS,FOODS_3,160,1.38,0,
2013-07-21,CA_1,FOODS_3_090,FOODS,FOODS_3,111,1.38,0,
2013-07-22,CA_1,FOODS_3_090,FOODS,FOODS_3,77,1.38,0,
2013-07-23,CA_1,FOODS_3_090,FOODS,FOODS_3,88,1.38,0,
2013-07-24,CA_1,FOODS_3_090,FOODS,FOODS_3,53,1.38,0,
2013-07-25,CA_1,FOODS_3_090,FOODS,FOODS_3,58,1.38,0,
2013-07-26,CA_1,FOODS_3_090,FOODS,FOODS_3,97,1.38,0,
2013-07-27,CA_1,FOODS_3_090,FOODS,FOODS_3,84,1.38,0,
2013-07-28,CA_1,FOODS_3_090,FOODS,FOODS_3,80,1.38,0,
2013-07-29,CA_1,FOODS_3_090,FOODS,FOODS_3,58,1.38,0,
2013-07-30,CA_1,FOODS_3_090,FOODS,FOODS_3,100,1.38,0,
2013-07-31,CA_1,FOODS_3_090,FOODS,FOODS_3,66,1.38,0,
2013-08-01,CA_1,FOODS_3_090,FOODS,FOODS_3,93,1.38,1,
2013-08-02,CA_1,FOODS_3_090,FOODS,FOODS_3,138,1.38,1,
2013-08-03,CA_1,FOODS_3_090,FOODS,FOODS_3,101,1.38,1,
2013-08-04,CA_1,FOODS_3_090,FOODS,FOODS_3,127,1.38,1,
2013-08-05,CA_1,FOODS_3_090,FOODS,FOODS_3,69,1.38,1,
2013-08-06,CA_1,FOODS_3_090,FOODS,FOODS_3,81,1.38,1,
2013-08-07,CA_1,FOODS_3_090,FOODS,FOODS_3,97,1.38,1,
2013-08-08,CA_1,FOODS_3_090,FOODS,FOODS_3,75,1.38,1,Eid al-Fitr
2013-08-09,CA_1,FOODS_3_090,FOODS,FOODS_3,95,1.38,1,
2013-08-10,CA_1,FOODS_3_090,FOODS,FOODS_3,109,1.38,1,
2013-08-11,CA_1,FOODS_3_090,FOODS,FOODS_3,116,1.38,0,
2013-08-12,CA_1,FOODS_3_090,FOODS,FOODS_3,46,1.38,0,
2013-08-13,CA_1,FOODS_3_090,FOODS,FOODS_3,62,1.38,0,
2013-08-14,CA_1,FOODS_3_090,FOODS,FOODS_3,67,1.38,0,
2013-08-15,CA_1,FOODS_3_090,FOODS,FOODS_3,144,1.38,0,
2013-08-16,CA_1,FOODS_3_090,FOODS,FOODS_3,116,1.38,0,
2013-08-17,CA_1,FOODS_3_090,FOODS,FOODS_3,0,1.0,0,
2013-08-18,CA_1,FOODS_3_090,FOODS,FOODS_3,0,1.0,0,
2013-08-19,CA_1,FOODS_3_090,FOODS,FOODS_3,93,1.0,0,
2013-08-20,CA_1,FOODS_3_090,FOODS,FOODS_3,52,1.0,0,
2013-08-21,CA_1,FOODS_3_090,FOODS,FOODS_3,159,1.0,0,
2013-08-22,CA_1,FOODS_3_090,FOODS,FOODS_3,185,1.0,0,
2013-08-23,CA_1,FOODS_3_090,FOODS,FOODS_3,179,1.0,0,
2013-08-24,CA_1,FOODS_3_090,FOODS,FOODS_3,266,1.0,0,
2013-08-25,CA_1,FOODS_3_090,FOODS,FOODS_3,268,1.0,0,
2013-08-26,CA_1,FOODS_3_090,FOODS,FOODS_3,23,1.0,0,
2013-08-27,CA_1,FOODS_3_090,FOODS,FOODS_3,142,1.0,0,
2013-08-28,CA_1,FOODS_3_090,FOODS,FOODS_3,104,1.0,0,
2013-08-29,CA_1,FOODS_3_090,FOODS,FOODS_3,181,1.0,0,
2013-08-30,CA_1,FOODS_3_090,FOODS,FOODS_3,216,1.0,0,
2013-08-31,CA_1,FOODS_3_090,FOODS,FOODS_3,268,1.0,0,
2013-09-01,CA_1,FOODS_3_090,FOODS,FOODS_3,268,1.0,1,
2013-09-02,CA_1,FOODS_3_090,FOODS,FOODS_3,184,1.0,1,LaborDay
2013-09-03,CA_1,FOODS_3_090,FOODS,FOODS_3,229,1.0,1,
2013-09-04,CA_1,FOODS_3_090,FOODS,FOODS_3,150,1.0,1,
2013-09-05,CA_1,FOODS_3_090,FOODS,FOODS_3,268,1.0,1,
2013-09-06,CA_1,FOODS_3_090,FOODS,FOODS_3,262,1.0,1,
2013-09-07,CA_1,FOODS_3_090,FOODS,FOODS_3,268,1.0,1,
2013-09-08,CA_1,FOODS_3_090,FOODS,FOODS_3,247,1.0,1,
2013-09-09,CA_1,FOODS_3_090,FOODS,FOODS_3,129,1.0,1,
2013-09-10,CA_1,FOODS_3_090,FOODS,FOODS_3,128,1.0,1,
2013-09-11,CA_1,FOODS_3_090,FOODS,FOODS_3,195,1.0,0,
2013-09-12,CA_1,FOODS_3_090,FOODS,FOODS_3,182,1.0,0,
2013-09-13,CA_1,FOODS_3_090,FOODS,FOODS_3,212,1.0,0,
2013-09-14,CA_1,FOODS_3_090,FOODS,FOODS_3,268,1.0,0,
2013-09-15,CA_1,FOODS_3_090,FOODS,FOODS_3,266,1.0,0,
2013-09-16,CA_1,FOODS_3_090,FOODS,FOODS_3,158,1.0,0,
2013-09-17,CA_1,FOODS_3_090,FOODS,FOODS_3,159,1.0,0,
2013-09-18,CA_1,FOODS_3_090,FOODS,FOODS_3,107,1.0,0,
2013-09-19,CA_1,FOODS_3_090,FOODS,FOODS_3,123,1.0,0,
2013-09-20,CA_1,FOODS_3_090,FOODS,FOODS_3,147,1.0,0,
2013-09-21,CA_1,FOODS_3_090,FOODS,FOODS_3,268,1.0,0,
2013-09-22,CA_1,FOODS_3_090,FOODS,FOODS_3,268,1.0,0,
2013-09-23,CA_1,FOODS_3_090,FOODS,FOODS_3,180,1.0,0,
2013-09-24,CA_1,FOODS_3_090,FOODS,FOODS_3,146,1.0,0,
2013-09-25,CA_1,FOODS_3_090,FOODS,FOODS_3,166,1.0,0,
2013-09-26,CA_1,FOODS_3_090,FOODS,FOODS_3,157,1.0,0,
2013-09-27,CA_1,FOODS_3_090,FOODS,FOODS_3,243,1.0,0,
2013-09-28,CA_1,FOODS_3_090,FOODS,FOODS_3,268,1.0,0,
2013-09-29,CA_1,FOODS_3_090,FOODS,FOODS_3,268,1.0,0,
2013-09-30,CA_1,FOODS_3_090,FOODS,FOODS_3,268,1.0,0,
2013-10-01,CA_1,FOODS_3_090,FOODS,FOODS_3,211,1.0,1,
2013-10-02,CA_1,FOODS_3_090,FOODS,FOODS_3,25,1.0,1,
2013-10-03,CA_1,FOODS_3_090,FOODS,FOODS_3,0,1.0,1,
2013-10-04,CA_1,FOODS_3_090,FOODS,FOODS_3,0,1.0,1,
2013-10-05,CA_1,FOODS_3_090,FOODS,FOODS_3,133,1.38,1,
2013-10-06,CA_1,FOODS_3_090,FOODS,FOODS_3,130,1.38,1,
2013-10-07,CA_1,FOODS_3_090,FOODS,FOODS_3,70,1.38,1,
2013-10-08,CA_1,FOODS_3_090,FOODS,FOODS_3,78,1.38,1,
2013-10-09,CA_1,FOODS_3_090,FOODS,FOODS_3,77,1.38,1,
2013-10-10,CA_1,FOODS_3_090,FOODS,FOODS_3,95,1.38,1,
2013-10-11,CA_1,FOODS_3_090,FOODS,FOODS_3,107,1.38,0,
2013-10-12,CA_1,FOODS_3_090,FOODS,FOODS_3,112,1.38,0,
2013-10-13,CA_1,FOODS_3_090,FOODS,FOODS_3,129,1.38,0,
2013-10-14,CA_1,FOODS_3_090,FOODS,FOODS_3,65,1.38,1,ColumbusDay
2013-10-15,CA_1,FOODS_3_090,FOODS,FOODS_3,48,1.38,1,EidAlAdha
2013-10-16,CA_1,FOODS_3_090,FOODS,FOODS_3,53,1.38,0,
2013-10-17,CA_1,FOODS_3_090,FOODS,FOODS_3,74,1.38,0,
2013-10-18,CA_1,FOODS_3_090,FOODS,FOODS_3,97,1.38,0,
2013-10-19,CA_1,FOODS_3_090,FOODS,FOODS_3,108,1.38,0,
2013-10-20,CA_1,FOODS_3_090,FOODS,FOODS_3,121,1.38,0,
2013-10-21,CA_1,FOODS_3_090,FOODS,FOODS_3,61,1.38,0,
2013-10-22,CA_1,FOODS_3_090,FOODS,FOODS_3,55,1.38,0,
2013-10-23,CA_1,FOODS_3_090,FOODS,FOODS_3,51,1.38,0,
2013-10-24,CA_1,FOODS_3_090,FOODS,FOODS_3,73,1.38,0,
2013-10-25,CA_1,FOODS_3_090,FOODS,FOODS_3,137,1.38,0,
2013-10-26,CA_1,FOODS_3_090,FOODS,FOODS_3,134,1.38,0,
2013-10-27,CA_1,FOODS_3_090,FOODS,FOODS_3,99,1.38,0,
2013-10-28,CA_1,FOODS_3_090,FOODS,FOODS_3,77,1.38,0,
2013-10-29,CA_1,FOODS_3_090,FOODS,FOODS_3,57,1.38,0,
2013-10-30,CA_1,FOODS_3_090,FOODS,FOODS_3,83,1.38,0,
2013-10-31,CA_1,FOODS_3_090,FOODS,FOODS_3,58,1.38,1,Halloween
2013-11-01,CA_1,FOODS_3_090,FOODS,FOODS_3,77,1.38,1,
2013-11-02,CA_1,FOODS_3_090,FOODS,FOODS_3,94,1.38,1,
2013-11-03,CA_1,FOODS_3_090,FOODS,FOODS_3,96,1.38,1,
2013-11-04,CA_1,FOODS_3_090,FOODS,FOODS_3,44,1.38,1,
2013-11-05,CA_1,FOODS_3_090,FOODS,FOODS_3,82,1.38,1,
2013-11-06,CA_1,FOODS_3_090,FOODS,FOODS_3,72,1.38,1,
2013-11-07,CA_1,FOODS_3_090,FOODS,FOODS_3,88,1.38,1,
2013-11-08,CA_1,FOODS_3_090,FOODS,FOODS_3,94,1.38,1,
2013-11-09,CA_1,FOODS_3_090,FOODS,FOODS_3,126,1.38,1,
2013-11-10,CA_1,FOODS_3_090,FOODS,FOODS_3,105,1.38,1,
2013-11-11,CA_1,FOODS_3_090,FOODS,FOODS_3,89,1.38,1,VeteransDay
